15,2020,3,9,1,20200309,,,
15,2020,3,16,1,20200316,,,
15,2020,10,19,1,20201019,,,
15,2020,10,26,1,20201026,,,
16,2020,1,6,3,20200106,,,
16,2020,1,13,5,20200113,,,
16,2020,1,20,3,20200120,,,
16,2020,1,27,1,20200127,,,
16,2020,2,3,4,20200203,,,
16,2020,2,10,22,20200210,,,
16,2020,2,17,28,20200217,,,
16,2020,2,24,3,20200224,,,
16,2020,3,2,3,20200302,,,
16,2020,3,9,0,20200309,,,
16,2020,3,16,1,20200316,,,
16,2020,10,19,1,20201019,,,
16,2020,10,26,3,20201026,,,
16,2020,12,7,2,20201207,,,
16,2020,12,14,20,20201214,,,
17,2020,2,3,0,20200203,,,
18,2020,2,10,7,20200210,,,
18,2020,2,17,27,20200217,,,
18,2020,2,24,18,20200224,,,
18,2020,3,2,8,20200302,,,
18,2020,3,16,8,20200316,,,
18,2020,4,6,3,20200406,,,
18,2020,10,19,1,20201019,,,
18,2020,12,7,2,20201207,,,
18,2020,12,14,20,20201214,,,
20,2020,1,20,16,20200120,,,
20,2020,3,16,2,20200316,,,
20,2020,6,1,1,20200601,,,
21,2020,1,6,4,20200106,,,
21,2020,1,13,3,20200113,,,
21,2020,1,20,39,20200120,,,
21,2020,1,27,12,20200127,,,
21,2020,2,3,10,20200203,,,
21,2020,2,10,4,20200210,,,
21,2020,2,17,0,20200217,,,
21,2020,2,24,1,20200224,,,
21,2020,3,2,7,20200302,,,
21,2020,3,9,3,20200309,,,
21,2020,3,16,6,20200316,,,
21,2020,3,23,1,20200323,,,
21,2020,6,1,2,20200601,,,
21,2020,11,30,1,20201130,,,
21,2020,12,14,2,20201214,,,
22,2020,1,6,2,20200106,,,
22,2020,1,13,2,20200113,,,
22,2020,1,20,41,20200120,,,
22,2020,1,27,4,20200127,,,
22,2020,2,3,0,20200203,,,
22,2020,2,17,0,20200217,,,
22,2020,3,9,1,20200309,,,
22,2020,3,16,1,20200316,,,
22,2020,6,1,2,20200601,,,
22,2020,11,30,2,20201130,,,
22,2020,12,14,10,20201214,,,
24,2020,5,18,1,20200518,,,
24,2020,7,13,2,20200713,,,
24,2020,7,20,4,20200720,,,
24,2020,8,10,1,20200810,,,
25,2020,7,13,2,20200713,,,
25,2020,7,27,1,20200727,,,
25,2020,8,10,1,20200810,,,
27,2020,4,13,2,20200413,,,
27,2020,4,20,0,20200420,,,
27,2020,5,18,3,20200518,,,
27,2020,5,25,1,20200525,,,
27,2020,6,8,1,20200608,,,
27,2020,6,22,1,20200622,,,
27,2020,6,29,10,20200629,,,
27,2020,7,6,5,20200706,,,
27,2020,7,13,20,20200713,,,
27,2020,7,20,25,20200720,,,
27,2020,7,27,12,20200727,,,
27,2020,8,3,1,20200803,,,
27,2020,8,10,1,20200810,,,
28,2020,5,25,2,20200525,,,
28,2020,6,1,1,20200601,,,
28,2020,6,8,4,20200608,,,
28,2020,6,22,2,20200622,,,
28,2020,6,29,5,20200629,,,
28,2020,7,6,10,20200706,,,
28,2020,7,13,25,20200713,,,
28,2020,7,20,15,20200720,,,
28,2020,7,27,5,20200727,,,
28,2020,8,10,1,20200810,,,
29,2020,5,18,1,20200518,,,
29,2020,5,25,3,20200525,,,
29,2020,6,8,4,20200608,,,
29,2020,6,22,15,20200622,,,
29,2020,6,29,15,20200629,,,
32,2020,5,18,1,20200518,,,
32,2020,6,1,1,20200601,,,
32,2020,6,8,2,20200608,,,
32,2020,6,22,8,20200622,,,
32,2020,6,29,15,20200629,,,
32,2020,7,6,15,20200706,,,
32,2020,7,13,30,20200713,,,
32,2020,7,20,13,20200720,,,
32,2020,8,10,1,20200810,,,
33,2020,4,13,1,20200413,,,
33,2020,4,20,0,20200420,,,
33,2020,6,1,1,20200601,,,
33,2020,6,15,2,20200615,,,
33,2020,9,14,2,20200914,,,
33,2020,9,21,1,20200921,,,
35,2020,5,25,2,20200525,,,
35,2020,6,1,2,20200601,,,
35,2020,6,8,1,20200608,,,
35,2020,6,15,8,20200615,,,
35,2020,7,6,1,20200706,,,
35,2020,7,13,1,20200713,,,
35,2020,7,20,1,20200720,,,
35,2020,7,27,1,20200727,,,
35,2020,8,3,1,20200803,,,
35,2020,8,10,1,20200810,,,
35,2020,8,17,1,20200817,,,
35,2020,8,24,5,20200824,,,
35,2020,8,31,5,20200831,,,
35,2020,9,7,2,20200907,,,
35,2020,9,14,1,20200914,,,
35,2020,9,21,1,20200921,,,
37,2020,6,1,1,20200601,,,
37,2020,6,8,10,20200608,,,
37,2020,6,15,20,20200615,,,
37,2020,7,6,1,20200706,,,
37,2020,7,13,4,20200713,,,
37,2020,7,20,4,20200720,,,
37,2020,7,27,4,20200727,,,
37,2020,8,3,1,20200803,,,
37,2020,8,10,4,20200810,,,
37,2020,8,17,4,20200817,,,
37,2020,8,24,4,20200824,,,
37,2020,8,31,4,20200831,,,
37,2020,9,7,5,20200907,,,
37,2020,9,14,2,20200914,,,
37,2020,9,21,1,20200921,,,
41,2020,4,6,1,20200406,,,
41,2020,6,15,4,20200615,,,
41,2020,7,13,8,20200713,,,
41,2020,8,10,8,20200810,,,
41,2020,8,17,2,20200817,,,
41,2020,8,24,1,20200824,,,
41,2020,8,31,1,20200831,,,
42,2020,2,24,0,20200224,,,
42,2020,3,30,4,20200330,,,
42,2020,4,6,16,20200406,,,
42,2020,4,13,8,20200413,,,
42,2020,4,20,4,20200420,,,
42,2020,5,4,10,20200504,,,
42,2020,5,11,10,20200511,,,
42,2020,5,18,10,20200518,,,
42,2020,5,25,10,20200525,,,
42,2020,6,1,15,20200601,,,
42,2020,6,8,15,20200608,,,
42,2020,6,15,15,20200615,,,
42,2020,6,22,20,20200622,,,
42,2020,6,29,10,20200629,,,
42,2020,7,6,15,20200706,,,
42,2020,7,13,10,20200713,,,
42,2020,7,20,10,20200720,,,
42,2020,7,27,15,20200727,,,
42,2020,8,3,15,20200803,,,
42,2020,8,10,15,20200810,,,
42,2020,8,17,10,20200817,,,
42,2020,8,24,5,20200824,,,
42,2020,8,31,3,20200831,,,
42,2020,9,7,2,20200907,,,
43,2020,4,6,2,20200406,,,
43,2020,5,4,4,20200504,,,
43,2020,5,11,8,20200511,,,
43,2020,5,18,8,20200518,,,
43,2020,5,25,8,20200525,,,
43,2020,6,1,4,20200601,,,
43,2020,6,8,8,20200608,,,
43,2020,6,15,6,20200615,,,
43,2020,6,22,5,20200622,,,
43,2020,6,29,10,20200629,,,
43,2020,7,6,10,20200706,,,
43,2020,7,13,15,20200713,,,
43,2020,7,20,20,20200720,,,
43,2020,7,27,20,20200727,,,
43,2020,8,3,25,20200803,,,
43,2020,8,10,5,20200810,,,
44,2020,4,6,0.75,20200406,,,
44,2020,5,4,4,20200504,,,
44,2020,5,11,5,20200511,,,
44,2020,5,18,5,20200518,,,
44,2020,5,25,5,20200525,,,
44,2020,6,1,4,20200601,,,
44,2020,6,8,5,20200608,,,
44,2020,6,15,2,20200615,,,
44,2020,6,22,1,20200622,,,
45,2020,4,6,0.66,20200406,,,
45,2020,5,4,10,20200504,,,
45,2020,5,11,10,20200511,,,
45,2020,5,18,15,20200518,,,
45,2020,5,25,10,20200525,,,
45,2020,6,1,10,20200601,,,
45,2020,6,8,10,20200608,,,
45,2020,6,15,10,20200615,,,
45,2020,6,22,2,20200622,,,
46,2020,4,6,4,20200406,,,
46,2020,4,13,21,20200413,,,
46,2020,4,20,6,20200420,,,
46,2020,4,27,5,20200427,,,
46,2020,5,4,10,20200504,,,
46,2020,5,11,10,20200511,,,
46,2020,5,18,10,20200518,,,
46,2020,5,25,10,20200525,,,
46,2020,6,1,10,20200601,,,
46,2020,6,8,20,20200608,,,
46,2020,6,15,20,20200615,,,
46,2020,6,22,20,20200622,,,
46,2020,6,29,15,20200629,,,
46,2020,7,20,4,20200720,,,
46,2020,7,27,4,20200727,,,
46,2020,8,3,4,20200803,,,
48,2020,5,4,5,20200504,,,
48,2020,5,11,5,20200511,,,
48,2020,5,18,10,20200518,,,
48,2020,5,25,5,20200525,,,
48,2020,6,1,10,20200601,,,
48,2020,6,8,5,20200608,,,
48,2020,6,15,2,20200615,,,
48,2020,6,22,1,20200622,,,
48,2020,7,27,3,20200727,,,
48,2020,8,3,3,20200803,,,
49,2020,5,25,1,20200525,,,
49,2020,6,1,1,20200601,,,
50,2020,5,18,5,20200518,,,
50,2020,5,25,2,20200525,,,
50,2020,6,1,3,20200601,,,
51,2020,3,23,2,20200323,,,
51,2020,3,30,2,20200330,,,
51,2020,4,6,1,20200406,,,
51,2020,11,2,1,20201102,,,
53,2020,1,6,2,20200106,,,
53,2020,1,13,1,20200113,,,
53,2020,1,20,0,20200120,,,
53,2020,1,27,1,20200127,,,
53,2020,2,3,5,20200203,,,
53,2020,2,10,0,20200210,,,
53,2020,2,24,2,20200224,,,
53,2020,3,2,1,20200302,,,
53,2020,3,9,12,20200309,,,
53,2020,3,16,9,20200316,,,
53,2020,3,23,16,20200323,,,
53,2020,3,30,10,20200330,,,
53,2020,4,6,1,20200406,,,
53,2020,11,2,3,20201102,,,
53,2020,11,9,1,20201109,,,
54,2020,1,6,1,20200106,,,
54,2020,3,2,6,20200302,,,
54,2020,3,9,3,20200309,,,
55,2020,1,6,2,20200106,,,
55,2020,1,13,1,20200113,,,
55,2020,1,20,0,20200120,,,
55,2020,2,3,0,20200203,,,
55,2020,2,24,17,20200224,,,
55,2020,3,2,13,20200302,,,
55,2020,3,9,5,20200309,,,
55,2020,3,16,6,20200316,,,
55,2020,3,23,9,20200323,,,
55,2020,3,30,1,20200330,,,
55,2020,4,6,1,20200406,,,
55,2020,4,13,0,20200413,,,
55,2020,4,20,1,20200420,,,
55,2020,4,27,0,20200427,,,
55,2020,11,2,1,20201102,,,
55,2020,11,9,5,20201109,,,
56,2020,3,30,1,20200330,,,
58,2020,1,20,1,20200120,,,
58,2020,2,24,3,20200224,,,
58,2020,3,30,1,20200330,,,
58,2020,4,6,2,20200406,,,
58,2020,4,13,3,20200413,,,
58,2020,4,20,3,20200420,,,
59,2020,1,20,1,20200120,,,
59,2020,2,17,1,20200217,,,
59,2020,3,9,3,20200309,,,
59,2020,3,16,6,20200316,,,
59,2020,3,23,14,20200323,,,
59,2020,3,30,0,20200330,,,
59,2020,4,6,7,20200406,,,
59,2020,4,13,31,20200413,,,
59,2020,4,20,2,20200420,,,
60,2020,2,24,0,20200224,,,
60,2020,3,2,0,20200302,,,
60,2020,4,13,14,20200413,,,
60,2020,4,27,1,20200427,,,
61,2020,4,6,0,20200406,,,
61,2020,4,13,10,20200413,,,
62,2020,2,24,4,20200224,,,
65,2020,1,20,2,20200120,,,
65,2020,1,27,1,20200127,,,
65,2020,2,3,0,20200203,,,
65,2020,2,17,2,20200217,,,
65,2020,2,24,9,20200224,,,
65,2020,3,2,1,20200302,,,
65,2020,3,9,1,20200309,,,
65,2020,3,16,0,20200316,,,
65,2020,3,23,2,20200323,,,
65,2020,3,30,4,20200330,,,
65,2020,4,6,17,20200406,,,
65,2020,4,13,36,20200413,,,
65,2020,4,20,13,20200420,,,
65,2020,4,27,0,20200427,,,
66,2020,1,27,1,20200127,,,
66,2020,2,3,20,20200203,,,
66,2020,2,10,1,20200210,,,
66,2020,2,17,2,20200217,,,
66,2020,3,9,3,20200309,,,
66,2020,3,30,0,20200330,,,
67,2020,2,17,0,20200217,,,
68,2020,3,9,0,20200309,,,
68,2020,3,16,3,20200316,,,
69,2020,1,27,11,20200127,,,
69,2020,2,3,39,20200203,,,
69,2020,2,10,2,20200210,,,
69,2020,2,17,5,20200217,,,
69,2020,3,2,14,20200302,,,
69,2020,3,9,13,20200309,,,
69,2020,3,16,3,20200316,,,
69,2020,3,30,5,20200330,,,
69,2020,4,6,3,20200406,,,
69,2020,4,13,0,20200413,,,
70,2020,2,3,0,20200203,,,
70,2020,3,9,3,20200309,,,
71,2020,2,17,0,20200217,,,
73,2020,3,9,4,20200309,,,
76,2020,1,20,4,20200120,,,
76,2020,1,27,4,20200127,,,
76,2020,2,3,32,20200203,,,
76,2020,2,10,9,20200210,,,
76,2020,2,17,5,20200217,,,
76,2020,2,24,1,20200224,,,
76,2020,3,2,5,20200302,,,
76,2020,3,9,14,20200309,,,
76,2020,3,16,2,20200316,,,
76,2020,3,23,0,20200323,,,
76,2020,3,30,2,20200330,,,
76,2020,4,6,0,20200406,,,
77,2020,5,11,1,20200511,,,
77,2020,7,13,2,20200713,,,
77,2020,7,20,1,20200720,,,
77,2020,8,3,1,20200803,,,
77,2020,8,17,1,20200817,,,
78,2020,5,11,2,20200511,,,
78,2020,5,18,1,20200518,,,
78,2020,6,1,2,20200601,,,
78,2020,6,8,2,20200608,,,
78,2020,6,15,2,20200615,,,
78,2020,6,22,2,20200622,,,
78,2020,7,6,1,20200706,,,
78,2020,7,13,1,20200713,,,
78,2020,7,20,1,20200720,,,
78,2020,7,27,8,20200727,,,
78,2020,8,3,2,20200803,,,
78,2020,8,17,1,20200817,,,
79,2020,5,11,1,20200511,,,
79,2020,5,18,3,20200518,,,
79,2020,6,1,10,20200601,,,
79,2020,6,8,10,20200608,,,
79,2020,6,15,10,20200615,,,
79,2020,6,22,6,20200622,,,
79,2020,7,6,6,20200706,,,
79,2020,7,20,2,20200720,,,
79,2020,7,27,8,20200727,,,
79,2020,8,17,1,20200817,,,
81,2020,5,25,2,20200525,,,
82,2020,5,18,5,20200518,,,
82,2020,5,25,5,20200525,,,
83,2020,3,2,2,20200302,,,
83,2020,3,9,1,20200309,,,
84,2020,1,6,1,20200106,,,
84,2020,1,13,1,20200113,,,
84,2020,1,27,0,20200127,,,
84,2020,2,3,5,20200203,,,
84,2020,2,10,2,20200210,,,
84,2020,2,17,3,20200217,,,
84,2020,2,24,17,20200224,,,
84,2020,3,2,6,20200302,,,
84,2020,3,9,1,20200309,,,
84,2020,3,23,0,20200323,,,
85,2020,1,13,2,20200113,,,
85,2020,2,3,8,20200203,,,
85,2020,2,10,12,20200210,,,
85,2020,2,17,3,20200217,,,
85,2020,2,24,7,20200224,,,
85,2020,3,2,10,20200302,,,
85,2020,3,9,1,20200309,,,
85,2020,3,23,1,20200323,,,
86,2020,4,13,1,20200413,,,
86,2020,4,27,6,20200427,,,
87,2020,4,13,1,20200413,,,
87,2020,4,27,4,20200427,,,
88,2020,4,13,1,20200413,,,
88,2020,4,20,2,20200420,,,
88,2020,4,27,15,20200427,,,
88,2020,5,4,2,20200504,,,
88,2020,5,11,3,20200511,,,
89,2020,5,4,2,20200504,,,
89,2020,5,11,2,20200511,,,
92,2020,4,20,32,20200420,,,
92,2020,4,27,20,20200427,,,
92,2020,5,4,5,20200504,,,
92,2020,5,11,5,20200511,,,
93,2020,4,20,2,20200420,,,
93,2020,4,27,1,20200427,,,
94,2020,4,13,1.79,20200413,,,
94,2020,6,1,30,20200601,,,
94,2020,6,8,10,20200608,,,
97,2020,10,12,1,20201012,,,
97,2020,11,2,4,20201102,,,
97,2020,11,9,4,20201109,,,
97,2020,11,16,1,20201116,,,
98,2020,10,12,1,20201012,,,
98,2020,10,19,3,20201019,,,
98,2020,10,26,3,20201026,,,
98,2020,11,2,3,20201102,,,
98,2020,11,9,3,20201109,,,
98,2020,11,16,1,20201116,,,
100,2020,2,10,1,20200210,,,
100,2020,5,4,1,20200504,,,
102,2020,2,3,1,20200203,,,
102,2020,2,10,3,20200210,,,
102,2020,3,2,1,20200302,,,
102,2020,3,23,3,20200323,,,
102,2020,3,30,2,20200330,,,
102,2020,4,6,1,20200406,,,
102,2020,4,13,6,20200413,,,
102,2020,4,20,3,20200420,,,
102,2020,5,4,2,20200504,,,
103,2020,1,27,0,20200127,,,
103,2020,2,3,1,20200203,,,
103,2020,2,10,1,20200210,,,
103,2020,2,17,1,20200217,,,
103,2020,3,2,2,20200302,,,
103,2020,3,16,0,20200316,,,
103,2020,3,23,17,20200323,,,
103,2020,3,30,12,20200330,,,
103,2020,4,6,3,20200406,,,
103,2020,4,13,2,20200413,,,
103,2020,4,20,1,20200420,,,
103,2020,4,27,1,20200427,,,
103,2020,5,4,1,20200504,,,
103,2020,5,11,1,20200511,,,
104,2020,1,6,3,20200106,,,
104,2020,3,30,0,20200330,,,
104,2020,11,9,1,20201109,,,
105,2020,1,6,2,20200106,,,
105,2020,1,13,1,20200113,,,
105,2020,1,20,6,20200120,,,
105,2020,1,27,0,20200127,,,
105,2020,11,9,2,20201109,,,
106,2020,1,6,5,20200106,,,
107,2020,1,6,10,20200106,,,
107,2020,1,13,4,20200113,,,
107,2020,1,20,9,20200120,,,
107,2020,2,10,2,20200210,,,
107,2020,3,2,2,20200302,,,
107,2020,11,9,1,20201109,,,
107,2020,11,16,2,20201116,,,
109,2020,5,11,2,20200511,,,
109,2020,5,18,2,20200518,,,
110,2020,5,11,3,20200511,,,
110,2020,5,18,7,20200518,,,
111,2020,6,8,1,20200608,,,
111,2020,6,22,1,20200622,,,
113,2020,4,6,0,20200406,,,
113,2020,4,13,5,20200413,,,
113,2020,4,20,1,20200420,,,
113,2020,5,11,1,20200511,,,
113,2020,5,18,1,20200518,,,
113,2020,5,25,3,20200525,,,
113,2020,6,1,5,20200601,,,
113,2020,6,8,1,20200608,,,
113,2020,6,15,1,20200615,,,
113,2020,6,22,1,20200622,,,
115,2020,4,13,1,20200413,,,
115,2020,4,20,2,20200420,,,
115,2020,4,27,0,20200427,,,
115,2020,5,11,10,20200511,,,
115,2020,5,18,10,20200518,,,
115,2020,5,25,10,20200525,,,
115,2020,6,1,5,20200601,,,
115,2020,6,8,1,20200608,,,
115,2020,6,22,1,20200622,,,
116,2020,1,6,2,20200106,,,
116,2020,9,21,1,20200921,,,
116,2020,11,2,2,20201102,,,
117,2020,1,27,1,20200127,,,
117,2020,9,21,2,20200921,,,
117,2020,9,28,1,20200928,,,
117,2020,10,19,2,20201019,,,
117,2020,10,26,10,20201026,,,
117,2020,11,2,1,20201102,,,
118,2020,9,21,1,20200921,,,
118,2020,9,28,3,20200928,,,
118,2020,10,19,15,20201019,,,
118,2020,10,26,8,20201026,,,
118,2020,11,2,2,20201102,,,
119,2020,3,30,0,20200330,,,
119,2020,5,18,2,20200518,,,
120,2020,3,30,0,20200330,,,
120,2020,4,6,1,20200406,,,
120,2020,5,4,2,20200504,,,
120,2020,5,11,7,20200511,,,
120,2020,5,18,1,20200518,,,
120,2020,5,25,1,20200525,,,
121,2020,3,30,2,20200330,,,
121,2020,4,27,0,20200427,,,
121,2020,5,4,1,20200504,,,
121,2020,5,11,1,20200511,,,
121,2020,5,18,3,20200518,,,
121,2020,5,25,1,20200525,,,
122,2020,6,15,2,20200615,,,
122,2020,6,22,4,20200622,,,
122,2020,6,29,4,20200629,,,
122,2020,7,6,2,20200706,,,
124,2020,6,15,2,20200615,,,
124,2020,6,22,4,20200622,,,
124,2020,6,29,4,20200629,,,
124,2020,7,6,2,20200706,,,
124,2020,7,13,1,20200713,,,
124,2020,7,20,1,20200720,,,
124,2020,7,27,1,20200727,,,
124,2020,8,3,1,20200803,,,
124,2020,8,10,1,20200810,,,
124,2020,8,17,1,20200817,,,
124,2020,8,24,1,20200824,,,
124,2020,8,31,1,20200831,,,
125,2020,1,13,3,20200113,,,
125,2020,3,23,0,20200323,,,
125,2020,5,18,2,20200518,,,
126,2020,1,6,1,20200106,,,
126,2020,1,13,3,20200113,,,
126,2020,2,3,1,20200203,,,
126,2020,2,17,1,20200217,,,
126,2020,2,24,2,20200224,,,
126,2020,3,9,0,20200309,,,
126,2020,3,16,3,20200316,,,
126,2020,3,23,5,20200323,,,
126,2020,3,30,1,20200330,,,
126,2020,4,6,7,20200406,,,
126,2020,4,13,1,20200413,,,
126,2020,4,20,1,20200420,,,
126,2020,5,18,3,20200518,,,
127,2020,4,27,4,20200427,,,
128,2020,2,3,2,20200203,,,
128,2020,2,10,1,20200210,,,
128,2020,2,17,3,20200217,,,
128,2020,2,24,2,20200224,,,
128,2020,3,2,1,20200302,,,
128,2020,3,9,2,20200309,,,
128,2020,3,16,8,20200316,,,
128,2020,4,6,2,20200406,,,
128,2020,4,13,1,20200413,,,
128,2020,4,27,1,20200427,,,
128,2020,5,18,1,20200518,,,
129,2020,3,30,1,20200330,,,
130,2020,2,10,0,20200210,,,
130,2020,2,24,1,20200224,,,
130,2020,3,2,2,20200302,,,
130,2020,3,9,2,20200309,,,
130,2020,3,30,1,20200330,,,
130,2020,4,6,0,20200406,,,
130,2020,4,13,2,20200413,,,
130,2020,4,20,1,20200420,,,
131,2020,2,3,0,20200203,,,
131,2020,2,10,1,20200210,,,
131,2020,2,17,3,20200217,,,
131,2020,2,24,3,20200224,,,
131,2020,3,2,6,20200302,,,
131,2020,3,9,1,20200309,,,
131,2020,3,30,2,20200330,,,
131,2020,4,6,5,20200406,,,
131,2020,4,13,6,20200413,,,
131,2020,4,20,5,20200420,,,
131,2020,4,27,3,20200427,,,
132,2020,1,6,1,20200106,,,
132,2020,1,13,4,20200113,,,
132,2020,1,20,5,20200120,,,
132,2020,1,27,2,20200127,,,
132,2020,2,3,2,20200203,,,
132,2020,2,17,1,20200217,,,
132,2020,4,6,1,20200406,,,
133,2020,2,17,0,20200217,,,
133,2020,4,13,0,20200413,,,
134,2020,4,20,0,20200420,,,
134,2020,4,27,0,20200427,,,
135,2020,4,20,0,20200420,,,
135,2020,4,27,0,20200427,,,
136,2020,1,20,2,20200120,,,
136,2020,2,3,1,20200203,,,
137,2020,3,23,2,20200323,,,
137,2020,3,30,1,20200330,,,
137,2020,4,6,5,20200406,,,
138,2020,2,10,3,20200210,,,
138,2020,2,17,0,20200217,,,
138,2020,2,24,1,20200224,,,
138,2020,3,9,2,20200309,,,
138,2020,3,16,0,20200316,,,
138,2020,5,18,1,20200518,,,
138,2020,11,9,2,20201109,,,
138,2020,11,16,2,20201116,,,
138,2020,11,23,2,20201123,,,
138,2020,11,30,1,20201130,,,
139,2020,5,18,1,20200518,,,
139,2020,11,9,2,20201109,,,
139,2020,11,16,8,20201116,,,
139,2020,11,23,8,20201123,,,
139,2020,11,30,1,20201130,,,
141,2020,2,10,3,20200210,,,
141,2020,2,17,0,20200217,,,
141,2020,2,24,1,20200224,,,
141,2020,3,9,2,20200309,,,
141,2020,3,16,0,20200316,,,
142,2020,2,24,0,20200224,,,
143,2020,3,16,2,20200316,,,
143,2020,3,30,0,20200330,,,
143,2020,8,17,2,20200817,,,
143,2020,8,24,2,20200824,,,
143,2020,8,31,2,20200831,,,
143,2020,9,7,1,20200907,,,
148,2020,3,16,2,20200316,,,
148,2020,8,17,2,20200817,,,
148,2020,8,24,6,20200824,,,
148,2020,8,31,4,20200831,,,
148,2020,9,7,1,20200907,,,
149,2020,2,17,0,20200217,,,
149,2020,3,16,1,20200316,,,
150,2020,2,17,1,20200217,,,
150,2020,3,9,0,20200309,,,
150,2020,3,16,2,20200316,,,
150,2020,4,6,1,20200406,,,
150,2020,4,20,0,20200420,,,
151,2020,1,6,1,20200106,,,
151,2020,2,3,0,20200203,,,
151,2020,2,17,0,20200217,,,
151,2020,3,23,1,20200323,,,
151,2020,3,30,1,20200330,,,
151,2020,4,6,0,20200406,,,
151,2020,4,13,2,20200413,,,
151,2020,7,6,3,20200706,,,
151,2020,10,5,3,20201005,,,
152,2020,1,6,4,20200106,,,
152,2020,1,20,1,20200120,,,
152,2020,1,27,1,20200127,,,
152,2020,2,24,1,20200224,,,
152,2020,3,16,0,20200316,,,
152,2020,3,30,3,20200330,,,
152,2020,4,13,4,20200413,,,
152,2020,7,6,7,20200706,,,
152,2020,10,5,7,20201005,,,
153,2020,1,13,1,20200113,,,
153,2020,3,16,2,20200316,,,
153,2020,3,23,2,20200323,,,
153,2020,5,18,1,20200518,,,
153,2020,5,25,2,20200525,,,
153,2020,6,1,1,20200601,,,
154,2020,5,18,1,20200518,,,
154,2020,5,25,1,20200525,,,
154,2020,6,1,1,20200601,,,
156,2020,1,13,0,20200113,,,
157,2020,1,6,1,20200106,,,
157,2020,1,20,1,20200120,,,
157,2020,1,27,2,20200127,,,
157,2020,2,3,3,20200203,,,
